mlbam_id,name,link,active,season
5475,T-Bones Stadium,/api/v1/venues/5475,False,2020
4899,Quigley Stadium,/api/v1/venues/4899,False,1982
2842,Trenton Thunder Ballpark,/api/v1/venues/2842,True,2025
2909,Progress Energy Park,/api/v1/venues/2909,False,2014
5078,Smoothie King Center,/api/v1/venues/5078,False,2016
7187,Red Cap Stadium,/api/v1/venues/7187,False,1942
6116,Surprise Stadium Complex (TEX),/api/v1/venues/6116,True,2025
5231,Kiel Auditorium,/api/v1/venues/5231,False,1967
4728,Clyde Allen Field,/api/v1/venues/4728,False,1972
6290,Willard Park,/api/v1/venues/6290,False,2025
6853,Wilmington Park,/api/v1/venues/6853,False,2025
3752,Estadio Luis Rodriguez Olmo ,/api/v1/venues/3752,False,2010
7175,Riverside Park,/api/v1/venues/7175,False,1910
6690,Celoron Park,/api/v1/venues/6690,False,2025
2731,Banner Island Ballpark,/api/v1/venues/2731,True,2025
4214,RNA Showgrounds,/api/v1/venues/4214,False,2016
5033,Chesapeake Energy Arena,/api/v1/venues/5033,False,2016
6889,School Stadium,/api/v1/venues/6889,False,2025
12,Tropicana Field,/api/v1/venues/12,True,2025
3429,Fluor Field at the West End,/api/v1/venues/3429,True,2025
6500,Dequindre Park,/api/v1/venues/6500,False,2025
6021,Philadelphia Phillies DR Complex,/api/v1/venues/6021,True,2025
7094,Liberty Park,/api/v1/venues/7094,False,1923
5120,Detroit Olympia,/api/v1/venues/5120,False,1978
2620,Regions Park,/api/v1/venues/2620,False,2004
6645,Edgewood Park,/api/v1/venues/6645,False,2025
4888,Pete Beiden Field,/api/v1/venues/4888,False,2001
2799,The Hangar,/api/v1/venues/2799,True,2025
6700,Butler Field,/api/v1/venues/6700,False,2025
6590,Brandon MB (Unknown),/api/v1/venues/6590,False,2025
3991,Taichung Intercontinental Baseball Stadium,/api/v1/venues/3991,True,2025
4211,Melbourne Ballpark,/api/v1/venues/4211,True,2024
4918,Sims Legion Park,/api/v1/venues/4918,False,1992
5084,Target Center,/api/v1/venues/5084,False,2016
2783,Herschel Greer Stadium,/api/v1/venues/2783,False,2014
7093,Long Branch Resort Baseball Park,/api/v1/venues/7093,False,1916
6390,Travelers Field,/api/v1/venues/6390,False,2025
5015,Air Canada Centre,/api/v1/venues/5015,False,2018
6129,Goodyear Ballpark Complex (CIN),/api/v1/venues/6129,True,2025
2811,Memorial Stadium,/api/v1/venues/2811,False,2009
4770,Bethel Park,/api/v1/venues/4770,False,1968
4835,Holt-Moffit Field,/api/v1/venues/4835,False,1967
7095,Lexington Park,/api/v1/venues/7095,False,1945
2816,Municipal Stadium,/api/v1/venues/2816,True,2025
6644,Egyptian Field,/api/v1/venues/6644,False,2025
4884,Paterson Field,/api/v1/venues/4884,False,1980
5155,BMO Field,/api/v1/venues/5155,False,2017
6542,Kanawha Park,/api/v1/venues/6542,False,2025
25,Shea Stadium,/api/v1/venues/25,False,2008
6913,Polo Park,/api/v1/venues/6913,False,2025
5062,Oakland-Alameda County Coliseum Arena,/api/v1/venues/5062,False,2016
6591,Bogalusa LA (Unknown),/api/v1/venues/6591,False,2025
3113,Baker Bowl,/api/v1/venues/3113,False,1938
6164,Martin-Perry Field,/api/v1/venues/6164,False,2025
7141,Washington Park,/api/v1/venues/7141,False,1943
2814,Montgomery Riverwalk Stadium,/api/v1/venues/2814,True,2025
6362,R & P Field,/api/v1/venues/6362,False,2025
7073,Bigler Field,/api/v1/venues/7073,False,2025
4906,Royal Athletic Park,/api/v1/venues/4906,False,1980
5106,America West Arena,/api/v1/venues/5106,False,2002
2801,Centene Stadium at Legion Park,/api/v1/venues/2801,True,2025
7200,Pennsy Field,/api/v1/venues/7200,False,1939
5174,Tate Rink,/api/v1/venues/5174,False,2017
6543,Charleroi Baseball Park,/api/v1/venues/6543,False,2025
2753,Boyce Cox Field,/api/v1/venues/2753,True,2025
3309,Nationals Park,/api/v1/venues/3309,True,2025
4729,Devereaux Meadow,/api/v1/venues/4729,False,1967
4786,City Park Stadium,/api/v1/venues/4786,False,1959
4960,Keesler Federal Park,/api/v1/venues/4960,True,2025
5335,Estadio Evaristo 'Varo' Roldan,/api/v1/venues/5335,False,2025
6191,Maple Leaf Stadium ,/api/v1/venues/6191,False,2025
2956,Estadio de la Revolucion,/api/v1/venues/2956,True,2025
4773,Bosse Field,/api/v1/venues/4773,True,2025
6098,Minnesota Twins DR Complex,/api/v1/venues/6098,True,2025
3909,Estadio Adolfo Lopez Mateos,/api/v1/venues/3909,True,2025
4771,Borchert Field,/api/v1/venues/4771,False,1952
6610,Bugle Field,/api/v1/venues/6610,False,2025
6301,Orange Playground,/api/v1/venues/6301,False,2025
4789,Cobb Field,/api/v1/venues/4789,False,2004
4902,Riverfront Stadium,/api/v1/venues/4902,False,1993
6793,Johnston Field,/api/v1/venues/6793,False,2025
7013,American Legion Field,/api/v1/venues/7013,False,2025
5277,College Park Center,/api/v1/venues/5277,False,2017
3139,Polo Grounds III,/api/v1/venues/3139,False,1911
2738,Eastwood Field,/api/v1/venues/2738,True,2025
2826,Gesa Stadium,/api/v1/venues/2826,True,2025
5230,MECCA Arena,/api/v1/venues/5230,False,1987
4862,Meinen Stadium,/api/v1/venues/4862,False,1991
4856,Luther Williams Field,/api/v1/venues/4856,False,2002
4189,Tianmu Baseball Stadium,/api/v1/venues/4189,False,2011
4764,Angels Stadium,/api/v1/venues/4764,False,1993
3133,Los Angeles Memorial Coliseum,/api/v1/venues/3133,False,2008
6519,Municipal Stadium,/api/v1/venues/6519,False,2025
6701,Burlington WI (Unknown),/api/v1/venues/6701,False,2025
5217,Compaq Center,/api/v1/venues/5217,False,2002
3210,Estadio Chihuahua,/api/v1/venues/3210,True,2025
3889,Enrique 'Trapo' Torrebiarte Stadium,/api/v1/venues/3889,False,2008
2725,NelsonCorp Field,/api/v1/venues/2725,True,2025
7135,Fans Field,/api/v1/venues/7135,False,1948
4927,Louisiana SuperDome,/api/v1/venues/4927,False,1978
3112,Atlanta-Fulton County Stadium,/api/v1/venues/3112,False,1996
5022,AT&T Center,/api/v1/venues/5022,False,2017
4249,Salt River Fields at Talking Stick,/api/v1/venues/4249,True,2025
6564,Henninger Field,/api/v1/venues/6564,False,2025
2723,First National Bank Field,/api/v1/venues/2723,True,2025
4746,Robbins Park,/api/v1/venues/4746,False,1969
2769,FirstEnergy Stadium,/api/v1/venues/2769,True,2025
4109,PK Park,/api/v1/venues/4109,True,2025
7085,Marion IN (Unknown),/api/v1/venues/7085,False,1914
4839,Joe Martin Field,/api/v1/venues/4839,False,1996
5520,Virginia Credit Union Stadium,/api/v1/venues/5520,True,2025
6641,Erasmus Field,/api/v1/venues/6641,False,2025
5203,Baltimore Civic Center,/api/v1/venues/5203,False,1972
7193,Peters Park,/api/v1/venues/7193,False,1947
6259,Mayos Island Park,/api/v1/venues/6259,False,2025
6608,Bangor PA (Unknown),/api/v1/venues/6608,False,2025
2951,Parque Lic. Eduardo Vasconcelos,/api/v1/venues/2951,True,2025
4820,Gill Stadium,/api/v1/venues/4820,False,2004
6092,Tampa Bay Rays DR Complex,/api/v1/venues/6092,True,2025
5255,Giant Center,/api/v1/venues/5255,False,2017
5116,Colisee Pepsi,/api/v1/venues/5116,False,1994
2852,Vystar Ballpark,/api/v1/venues/2852,True,2025
6017,Brazell Field at GCU Ballpark,/api/v1/venues/6017,True,2025
2845,Dodd Stadium,/api/v1/venues/2845,True,2025
2865,Shrine on Airline,/api/v1/venues/2865,False,2025
2869,Estadio Hermanos Serdan,/api/v1/venues/2869,True,2025
5108,Boston Garden,/api/v1/venues/5108,False,1994
7129,Forest Park,/api/v1/venues/7129,False,1910
4793,Community Park,/api/v1/venues/4793,False,1999
4941,Vince Genna Stadium,/api/v1/venues/4941,False,1994
6893,Shipbuilders Park,/api/v1/venues/6893,False,2025
3138,Palace of the Fans,/api/v1/venues/3138,False,1911
6096,New York Yankees DR Complex,/api/v1/venues/6096,True,2025
2529,Sutter Health Park,/api/v1/venues/2529,True,2025
6651,Elizabethport NJ (Unknown),/api/v1/venues/6651,False,2025
4990,Estadio BBVA Bancomer,/api/v1/venues/4990,False,2015
2776,Synovus Park,/api/v1/venues/2776,True,2025
3051,Estadio Cibao,/api/v1/venues/3051,True,2025
3164,Oriole Park,/api/v1/venues/3164,False,1944
428,Default Pacific (G),/api/v1/venues/428,False,2012
5130,Continental Airlines Arena,/api/v1/venues/5130,False,2006
2500,Tempe Diablo Stadium,/api/v1/venues/2500,True,2025
7010,Alberta Park,/api/v1/venues/7010,False,2025
3129,Jarry Park,/api/v1/venues/3129,False,1976
6967,Coplay/Catasauqua PA (Unknown),/api/v1/venues/6967,False,2025
6838,Woodruff Field ,/api/v1/venues/6838,False,2025
4937,V.J. Keefe Memorial Field,/api/v1/venues/4937,False,1992
6627,Firestone Stadium,/api/v1/venues/6627,False,2025
2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,True,2025
6034,Glacier Bank Park,/api/v1/venues/6034,True,2025
4715,First Horizon Park,/api/v1/venues/4715,True,2025
6209,Sportsman's Park III,/api/v1/venues/6209,False,2025
5109,Buffalo Memorial Auditorium,/api/v1/venues/5109,False,1995
5031,Canadian Tire Centre,/api/v1/venues/5031,False,2018
6194,Toms River NJ (Unknown),/api/v1/venues/6194,False,2025
5532,Seibu Dome,/api/v1/venues/5532,False,2025
2784,TVA Credit Union Ballpark,/api/v1/venues/2784,True,2025
3729,FIU Baseball Stadium,/api/v1/venues/3729,False,2008
6080,Doran Park,/api/v1/venues/6080,True,2025
4589,Sydney Cricket Ground,/api/v1/venues/4589,False,2016
6086,CoolToday Park Complex,/api/v1/venues/6086,True,2025
7142,Walnut Street Park,/api/v1/venues/7142,False,1922
27,Three Rivers Stadium,/api/v1/venues/27,False,2000
5121,Miami Arena,/api/v1/venues/5121,False,1998
6818,Grand View Park,/api/v1/venues/6818,False,2025
4806,East Field,/api/v1/venues/4806,False,1993
6852,Wilson Municipal Park,/api/v1/venues/6852,False,2025
3168,Sportsman's Park (1909-66),/api/v1/venues/3168,False,1966
4713,Okinawa Cellular Stadium,/api/v1/venues/4713,False,2025
3670,Madonna Stadium,/api/v1/venues/3670,False,2025
6307,New York NY (Unknown),/api/v1/venues/6307,False,2025
4779,Burnett Field,/api/v1/venues/4779,False,1964
4051,Frazier Field,/api/v1/venues/4051,False,2009
5419,Fairfield Properties Ballpark,/api/v1/venues/5419,True,2025
5320,Estadio Domingo Santana TV4,/api/v1/venues/5320,True,2025
6944,Omaha Municipal Stadium,/api/v1/venues/6944,False,2025
4736,Johnson Field,/api/v1/venues/4736,False,1968
3555,Joe Wolfe Field,/api/v1/venues/3555,False,2008
6015,Monumental Simon Bolivar,/api/v1/venues/6015,True,2025
7172,Roosevelt Stadium,/api/v1/venues/7172,False,1925
7214,Legion Field,/api/v1/venues/7214,False,2025
5143,Capital Centre,/api/v1/venues/5143,False,2001
15,Chase Field,/api/v1/venues/15,True,2025
6297,Painesville OH (Unknown),/api/v1/venues/6297,False,1939
2953,Parque Francisco I. Madero,/api/v1/venues/2953,True,2025
5200,Municipal Auditorium,/api/v1/venues/5200,False,1974
3470,Melaleuca Field,/api/v1/venues/3470,True,2025
7167,Speedway Park,/api/v1/venues/7167,False,1947
5213,Municipal Auditorium,/api/v1/venues/5213,False,1966
2602,Great American Ball Park,/api/v1/venues/2602,True,2025
4916,Simmons Field,/api/v1/venues/4916,False,1992
4970,Estadio de Beisbol 'Fray Nano',/api/v1/venues/4970,False,2020
5190,Charlotte Coliseum,/api/v1/venues/5190,False,2004
5138,Expo Hall,/api/v1/venues/5138,False,1992
6962,Community Park,/api/v1/venues/6962,False,2025
4816,Fleming Stadium,/api/v1/venues/4816,False,1973
3115,Braves Field,/api/v1/venues/3115,False,1952
6291,Minch Park,/api/v1/venues/6291,False,2025
4908,Russwood Park,/api/v1/venues/4908,False,1960
7011,Allentown Park,/api/v1/venues/7011,False,2025
7139,Fair Grounds Park,/api/v1/venues/7139,False,1947
2952,Estadio General Heriberto Jara Corona,/api/v1/venues/2952,False,2006
2533,Florida Power Park,/api/v1/venues/2533,False,2004
4949,Westgate Park,/api/v1/venues/4949,False,1967
6599,Bellevue Athletic Field,/api/v1/venues/6599,False,2025
6946,Newfield Park ,/api/v1/venues/6946,False,2025
2849,St. Lucie Sports Complex,/api/v1/venues/2849,True,2025
5533,Yokohama Stadium,/api/v1/venues/5533,False,2025
6257,Richmond VA (Unknown),/api/v1/venues/6257,False,2025
5254,Citizens Business Bank Arena,/api/v1/venues/5254,False,2017
4864,Miami Stadium,/api/v1/venues/4864,False,1988
5136,Cow Palace,/api/v1/venues/5136,False,1992
5258,Mohegan Sun Arena at Casey Plaza,/api/v1/venues/5258,False,2017
6084,CACTI Park of the Palm Beaches Complex (HOU),/api/v1/venues/6084,True,2025
6074,Eldredge Park,/api/v1/venues/6074,True,2025
2730,Avista Stadium,/api/v1/venues/2730,True,2025
2756,Sahlen Field,/api/v1/venues/2756,True,2025
6951,New York Avenue Grounds,/api/v1/venues/6951,False,2025
3709,St. Albert Legion Park,/api/v1/venues/3709,False,2008
4911,Samuel W. Wolfson Park,/api/v1/venues/4911,False,2002
2764,Atrium Health Ballpark,/api/v1/venues/2764,True,2025
7128,Ft. Atkinson (Unknown),/api/v1/venues/7128,False,1900
6160,Spudder Park,/api/v1/venues/6160,False,2025
6945,North End Park,/api/v1/venues/6945,False,2025
7062,Beaver Falls High School,/api/v1/venues/7062,False,2025
7203,Panhandle Park,/api/v1/venues/7203,False,1932
4744,Municipal Stadium,/api/v1/venues/4744,False,1980
6368,ARMCO Field,/api/v1/venues/6368,False,2025
7210,Polo Grounds V,/api/v1/venues/7210,False,2025
4757,Ainsworth Field,/api/v1/venues/4757,False,1993
6549,Normal Park,/api/v1/venues/6549,False,2025
6431,League Park,/api/v1/venues/6431,False,2025
3150,Washington Park ,/api/v1/venues/3150,False,1912
5195,Municipal Auditorium,/api/v1/venues/5195,False,1973
5266,Van Andel Arena,/api/v1/venues/5266,False,2017
5360,Sliwa Stadium,/api/v1/venues/5360,False,2018
6124,Roger Dean Stadium Complex (STL),/api/v1/venues/6124,True,2025
6110,Baltimore Orioles DR Complex,/api/v1/venues/6110,True,2025
6409,Northeast Park,/api/v1/venues/6409,False,2025
4795,Corning Memorial Stadium,/api/v1/venues/4795,False,1969
3120,Crosley Field,/api/v1/venues/3120,False,1970
6746,Miller Stadium,/api/v1/venues/6746,False,2025
2853,The Diamond,/api/v1/venues/2853,True,2025
5455,Toyota Field,/api/v1/venues/5455,True,2025
7005,American Legion Park,/api/v1/venues/7005,False,2025
7100,League Park,/api/v1/venues/7100,False,1946
6400,Lancaster PA (Unknown),/api/v1/venues/6400,False,2025
5395,Vantelin Dome Nagoya,/api/v1/venues/5395,False,2025
2682,AT&T Field,/api/v1/venues/2682,True,2025
4896,Pynchon Stadium,/api/v1/venues/4896,False,1965
3833,NL Stadium,/api/v1/venues/3833,True,2025
6138,Estadio Jose Briceno,/api/v1/venues/6138,True,2025
6939,North Washington PA (Unknown),/api/v1/venues/6939,False,2025
2777,Grainger Stadium,/api/v1/venues/2777,True,2025
4833,Hilltop Park,/api/v1/venues/4833,False,1963
5145,Little Caesars Arena,/api/v1/venues/5145,False,2018
6963,Community Center Field,/api/v1/venues/6963,False,2025
20,Hard Rock Stadium,/api/v1/venues/20,False,2017
6087,Ed Smith Stadium Complex,/api/v1/venues/6087,True,2025
4901,Riley Park,/api/v1/venues/4901,False,1991
6199,Terre Haute IN (Unknown),/api/v1/venues/6199,False,2025
6846,White Water Park,/api/v1/venues/6846,False,2025
6664,Davis Field,/api/v1/venues/6664,False,2025
5351,Wesley Barrow Stadium,/api/v1/venues/5351,True,2025
6897,Red Wing Stadium,/api/v1/venues/6897,False,2025
4209,Empire Ballpark,/api/v1/venues/4209,True,2025
5140,Mutual Street Arena,/api/v1/venues/5140,False,1930
5141,Maple Leafs Gardens,/api/v1/venues/5141,False,1998
4857,MacArthur Stadium,/api/v1/venues/4857,False,1996
7121,Griffin GA (Unknown),/api/v1/venues/7121,False,1939
6694,Burlington NJ (Unknown),/api/v1/venues/6694,False,2025
2521,Knights Stadium,/api/v1/venues/2521,False,2014
4844,Labatt Park,/api/v1/venues/4844,False,1993
4794,Conrad Park,/api/v1/venues/4794,False,1970
2781,Harbor Park,/api/v1/venues/2781,True,2025
4190,Chengcing Lake Baseball Stadium,/api/v1/venues/4190,False,2011
2542,AutoZone Park,/api/v1/venues/2542,True,2025
5410,Polar Park,/api/v1/venues/5410,True,2025
4824,Estadio Latinoamericano,/api/v1/venues/4824,False,2016
2791,John Thurman Field,/api/v1/venues/2791,True,2025
2749,FNB Field,/api/v1/venues/2749,True,2025
2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,True,2025
7252,Academia La Javilla,/api/v1/venues/7252,True,2025
3153,Wrigley Field,/api/v1/venues/3153,False,1961
14,Rogers Centre,/api/v1/venues/14,True,2025
4894,Potter County Memorial Stadium,/api/v1/venues/4894,False,1982
6085,JetBlue Park Complex,/api/v1/venues/6085,True,2025
2530,Peoria Stadium,/api/v1/venues/2530,True,2025
6753,Monitor Park,/api/v1/venues/6753,False,2025
6340,PJ Flahrety Memorial Field,/api/v1/venues/6340,False,2025
10,Oakland Coliseum,/api/v1/venues/10,True,2024
5370,Texas Live!,/api/v1/venues/5370,False,2018
4778,Burlington Athletic Park,/api/v1/venues/4778,False,2004
6024,Yaguate Complex,/api/v1/venues/6024,True,2025
6111,Boston Red Sox DR Complex,/api/v1/venues/6111,True,2025
4855,Lexington Stadium,/api/v1/venues/4855,False,1956
7091,Logan Square Park,/api/v1/venues/7091,False,1910
4755,Withers Field,/api/v1/venues/4755,False,1993
5445,Field of Dreams,/api/v1/venues/5445,True,2025
4803,Duncan Park,/api/v1/venues/4803,False,1994
6244,Scranton-Dunmore Stadium,/api/v1/venues/6244,False,2025
4893,Ponce de Leon Park,/api/v1/venues/4893,False,1964
6197,Memorial Stadium,/api/v1/venues/6197,False,2025
3073,Estadio Teodoro Mariscal,/api/v1/venues/3073,True,2025
4944,Warner Park,/api/v1/venues/4944,False,1994
2787,Jackie Robinson Ballpark,/api/v1/venues/2787,True,2025
4812,Fans Field,/api/v1/venues/4812,False,1974
4870,Municipal Park,/api/v1/venues/4870,False,1978
2828,Pioneer Park,/api/v1/venues/2828,True,2025
5,Progressive Field,/api/v1/venues/5,True,2025
6804,High Rock Park,/api/v1/venues/6804,False,2025
3310,Francis Wong Stadium,/api/v1/venues/3310,False,2007
6008,Yakult Toda Baseball Field,/api/v1/venues/6008,True,2025
4821,Gilmore Field,/api/v1/venues/4821,False,1951
5257,MassMutual Center,/api/v1/venues/5257,False,2017
4909,Sal Maglie Stadium,/api/v1/venues/4909,False,1993
6112,Atlanta Braves DR Complex,/api/v1/venues/6112,True,2025
5166,Mile One Centre,/api/v1/venues/5166,False,2017
4813,Ferris Field,/api/v1/venues/4813,False,1956
6665,Cycler Park,/api/v1/venues/6665,False,2025
4759,Albuquerque Sports Stadium,/api/v1/venues/4759,False,2000
6842,Washington Park,/api/v1/venues/6842,False,2025
31,PNC Park,/api/v1/venues/31,True,2025
5530,Chiba Marine Stadium,/api/v1/venues/5530,False,2025
6457,Municipal Stadium,/api/v1/venues/6457,False,2025
13,Choctaw Stadium,/api/v1/venues/13,True,2025
5228,Arizona Veterans Memorial Coliseum,/api/v1/venues/5228,False,1991
3137,Municipal Stadium,/api/v1/venues/3137,False,1972
4932,The Cocoa Expo,/api/v1/venues/4932,False,1977
4897,Q Stadium,/api/v1/venues/4897,False,1973
16,Turner Field,/api/v1/venues/16,False,2016
5450,Equity Bank Park,/api/v1/venues/5450,True,2025
5236,Rutgers Athletic Center,/api/v1/venues/5236,False,1980
4931,The Ballpark at St. John's,/api/v1/venues/4931,False,2000
7104,Lakewood NJ (Unknown),/api/v1/venues/7104,False,1906
7087,Marienville PA (Unknown),/api/v1/venues/7087,False,1932
7251,Twin Lakes Park,/api/v1/venues/7251,True,2025
5058,Bell MTS Place,/api/v1/venues/5058,False,2018
5470,Blair Field,/api/v1/venues/5470,False,2020
6162,South Side Park,/api/v1/venues/6162,False,2025
4943,War Memorial Stadium,/api/v1/venues/4943,False,1987
6745,Minnehaha Park,/api/v1/venues/6745,False,2025
2736,Burlington Athletic Stadium,/api/v1/venues/2736,True,2025
6309,Recreation Park III,/api/v1/venues/6309,False,2025
6667,Cramton Bowl,/api/v1/venues/6667,False,2025
6250,Mooers Park,/api/v1/venues/6250,False,2025
7205,North Topeka Ballpark,/api/v1/venues/7205,False,1939
5081,Staples Center,/api/v1/venues/5081,False,2018
4549,Thomas Stadium,/api/v1/venues/4549,False,2013
9,Yankee Stadium I,/api/v1/venues/9,False,2008
6392,Halloran Park,/api/v1/venues/6392,False,2025
6018,ES CON Field,/api/v1/venues/6018,True,2025
5142,Pacific Coliseum,/api/v1/venues/5142,False,1994
4329,Blue Wahoos Stadium,/api/v1/venues/4329,True,2025
2603,Surprise Stadium,/api/v1/venues/2603,True,2025
7115,Hyde Park Stadium,/api/v1/venues/7115,False,1943
6973,Clarkin's Field,/api/v1/venues/6973,False,2025
4712,Sapporo Dome,/api/v1/venues/4712,False,2025
7089,Luna Park,/api/v1/venues/7089,False,1932
4942,Vincent-Beck Stadium,/api/v1/venues/4942,False,1986
3512,Wukesong Baseball Stadium,/api/v1/venues/3512,False,2008
6594,Barons Park,/api/v1/venues/6594,False,2025
3651,Ostrava Field,/api/v1/venues/3651,False,2008
6308,Catholic Protectory Oval,/api/v1/venues/6308,False,2025
4784,Casey Field,/api/v1/venues/4784,False,1976
2836,SIUH Northwell Health Community Park,/api/v1/venues/2836,True,2025
7171,South Park,/api/v1/venues/7171,False,1929
6403,Artesian Park,/api/v1/venues/6403,False,2025
6082,Charlotte Sports Park Complex,/api/v1/venues/6082,True,2025
4798,DeLorimier Downs,/api/v1/venues/4798,False,1960
3629,Pim Mulier Stadium,/api/v1/venues/3629,False,2008
6075,McKeon Park,/api/v1/venues/6075,True,2025
4809,Euless Park,/api/v1/venues/4809,False,1988
7111,Holcomb Field,/api/v1/venues/7111,False,1940
2397,Tokyo Dome,/api/v1/venues/2397,True,2025
4726,Chemeteka Community College,/api/v1/venues/4726,False,1989
2821,Dozer Park,/api/v1/venues/2821,True,2025
5276,Mohegan Sun Arena,/api/v1/venues/5276,False,2017
7006,Amusement Park,/api/v1/venues/7006,False,2025
5240,Estadio Luis A. Canena Marquez,/api/v1/venues/5240,False,2018
4819,Giants Field,/api/v1/venues/4819,False,1961
2750,Community Field,/api/v1/venues/2750,True,2025
2929,Estadio Alberto Romo Chavez,/api/v1/venues/2929,True,2025
2824,Papago Sports Complex,/api/v1/venues/2824,True,2025
4851,Lawrence Park,/api/v1/venues/4851,False,1984
6443,Recreation Park,/api/v1/venues/6443,False,2025
6192,Trenton YMCA Field,/api/v1/venues/6192,False,2025
5218,Indiana State Fairgrounds Coliseum,/api/v1/venues/5218,False,1973
3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,True,2025
7174,Ripley Park,/api/v1/venues/7174,False,1938
4711,Koshien Stadium,/api/v1/venues/4711,False,2025
401,TBD,/api/v1/venues/401,True,2025
5212,Philadelphia Arena,/api/v1/venues/5212,False,1951
4212,EPC Solar Ballpark,/api/v1/venues/4212,True,2024
3158,Jailhouse Flats,/api/v1/venues/3158,False,1902
5245,Estadio de los Yaquis,/api/v1/venues/5245,True,2025
4965,Wagener Field at Kendrick Family Ballpark,/api/v1/venues/4965,True,2025
2623,Hoover Metropolitan Stadium,/api/v1/venues/2623,True,2025
3089,Osaka Dome,/api/v1/venues/3089,False,2025
5214,San Francisco Civic Auditorium,/api/v1/venues/5214,False,1968
6089,Washington Nationals DR Complex,/api/v1/venues/6089,True,2025
6143,Idora Park,/api/v1/venues/6143,False,2025
3117,Colt Stadium,/api/v1/venues/3117,False,1964
2817,Rogers Field at Nat Bailey Stadium,/api/v1/venues/2817,True,2025
7028,Central Avenue Park,/api/v1/venues/7028,False,2025
6351,Athletic Park,/api/v1/venues/6351,False,2025
6141,Mark Park,/api/v1/venues/6141,False,2025
4669,Southwest University Park,/api/v1/venues/4669,True,2025
2733,Peoples Natural Gas Field,/api/v1/venues/2733,True,2025
6166,Lawrence Stadium,/api/v1/venues/6166,False,2025
6512,Ducks Park,/api/v1/venues/6512,False,2025
6513,Soldier's Home Park,/api/v1/venues/6513,False,2025
17,Wrigley Field,/api/v1/venues/17,True,2025
2683,Isotopes Park,/api/v1/venues/2683,True,2025
2788,Northeast Community Credit Union Ballpark,/api/v1/venues/2788,True,2025
2745,Cheney Stadium,/api/v1/venues/2745,True,2025
6454,Grant Town WV (Unknown),/api/v1/venues/6454,False,2025
2959,Parque de Beisbol Kukulcán,/api/v1/venues/2959,True,2025
7138,Fans Field,/api/v1/venues/7138,False,1948
7164,Sportsman Park,/api/v1/venues/7164,False,1948
3075,Estadio Manuel Ciclon Echeverria,/api/v1/venues/3075,True,2025
7190,Pittsburgh KS (Unknown),/api/v1/venues/7190,False,1946
2867,Municipal Stadium,/api/v1/venues/2867,False,2005
2,Oriole Park at Camden Yards,/api/v1/venues/2,True,2025
2751,Cooper Stadium,/api/v1/venues/2751,False,2008
6451,Harrisburg PA (Unknown),/api/v1/venues/6451,False,2025
6345,Sulphur Dell II,/api/v1/venues/6345,False,2025
6240,Island Park,/api/v1/venues/6240,False,2025
6353,Montgomery AL (Unknown),/api/v1/venues/6353,False,2025
4049,Doak Field at Dail Park,/api/v1/venues/4049,False,2009
6560,River Field,/api/v1/venues/6560,False,2025
3690,Seaman Stadium,/api/v1/venues/3690,False,2008
6106,Colorado Rockies DR Complex,/api/v1/venues/6106,True,2025
7195,Pencoyd Field,/api/v1/venues/7195,False,1928
4903,Riverside Sports Complex,/api/v1/venues/4903,False,1995
4289,Nachan Ka'an,/api/v1/venues/4289,False,2011
5290,Dicolor Australia Stadium,/api/v1/venues/5290,True,2025
5059,Nationwide Arena,/api/v1/venues/5059,False,2018
3529,Duane Banks Field,/api/v1/venues/3529,False,2025
6072,Red Wilson Field,/api/v1/venues/6072,True,2025
2840,Carilion Clinic Field,/api/v1/venues/2840,True,2025
4895,Privateer Park,/api/v1/venues/4895,False,1996
6311,Hasson-Ramage Park,/api/v1/venues/6311,False,2025
7064,Bi State League Park,/api/v1/venues/7064,False,2025
5209,Olympic Stadium,/api/v1/venues/5209,False,1960
7145,Union League Park,/api/v1/venues/7145,False,1908
22,Dodger Stadium,/api/v1/venues/22,True,2025
3649,Mestsky Stadium,/api/v1/venues/3649,False,2008
6652,Delanco Athletic Assoc. Field,/api/v1/venues/6652,False,2025
2855,Tigertown Complex,/api/v1/venues/2855,True,2025
6705,Booster Park,/api/v1/venues/6705,False,2025
6860,Ward Field,/api/v1/venues/6860,False,2025
6342,New Brunswick High School,/api/v1/venues/6342,False,2025
6139,Mariana AR (Unknown),/api/v1/venues/6139,False,1938
2515,Baseball City Stadium,/api/v1/venues/2515,False,2002
2797,PNC Field,/api/v1/venues/2797,True,2025
6953,Elks Park,/api/v1/venues/6953,False,2025
3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,True,2025
6102,Los Angeles Angels DR Complex,/api/v1/venues/6102,True,2025
6911,Reading Grounds,/api/v1/venues/6911,False,2025
3131,League Park (1910-46),/api/v1/venues/3131,False,1946
5030,Bridgestone Arena,/api/v1/venues/5030,False,2018
5270,Duke Energy Convention Center,/api/v1/venues/5270,False,2017
7131,Freeport Stadium,/api/v1/venues/7131,False,1937
2806,Heritage Field,/api/v1/venues/2806,False,2017
4762,Alumni Field,/api/v1/venues/4762,False,1997
2792,Joseph L. Bruno Stadium,/api/v1/venues/2792,True,2025
7213,Rowland Field,/api/v1/venues/7213,False,2025
