pitcher_id,pitcher_name,pitch_type,count,pitch_percent,rhh_percent,lhh_percent,start_speed,max_start_speed,ivb,hb,release_pos_z,release_pos_x,extension,tj_stuff_plus
680573,Simeon Woods Richardson,FS,14,0.016766467065868262,0.011976047904191617,0.004790419161676647,85.72857142857141,88.0,9.05,6.714285714285715,6.293196814099888,1.2164773255396801,6.948660260522158,98.61081343580074
657756,Connor Seabold,FF,36,0.6545454545454545,0.2727272727272727,0.38181818181818183,91.71111111111112,93.6,13.427777777777779,15.074999999999998,4.988675080536439,2.972838705816196,5.94565842094499,97.28387771501642
673513,Yuki Matsui,ST,60,0.12269938650306748,0.081799591002045,0.0408997955010225,81.17500000000001,84.3,-1.8566666666666665,-13.098333333333333,6.05749320996532,1.913655318487765,5.704696557465551,103.97058331336179
670280,David Bednar,FF,185,0.4648241206030151,0.1934673366834171,0.271356783919598,97.01297297297306,99.3,18.191351351351358,8.836756756756754,5.874610517497446,1.6831946147792078,6.7325542315600195,113.54021922791426
621111,Walker Buehler,SI,188,0.18323586744639375,0.09746588693957114,0.08576998050682261,93.83138297872345,96.4,10.754787234042555,15.585638297872338,5.241317273532036,1.6363769897694305,6.451660864786013,94.20615851807763
669194,Ryne Nelson,CH,50,0.060753341433778855,0.060753341433778855,0.0,86.808,91.3,12.503999999999998,13.498000000000005,5.888885604456983,1.7702603893359716,6.8828946088626415,96.92231590088264
672391,Kaleb Ort,CH,25,0.07763975155279502,0.07142857142857142,0.006211180124223602,89.55999999999999,91.5,6.272,15.784,5.536907903840255,2.8793627519333795,6.290629512313377,102.09591584413944
664199,Taylor Clarke,FF,76,0.29343629343629346,0.21235521235521235,0.08108108108108109,94.8513157894737,96.3,16.98815789473684,7.328947368421054,6.095523330771793,1.1191520865214855,6.24516606384574,96.96929099702176
672335,Cionel Pérez,SV,96,0.21967963386727687,0.057208237986270026,0.16247139588100687,83.11979166666664,87.9,-5.592708333333333,-10.912500000000003,5.500886325506246,1.3459895589073094,5.993244438998487,102.42842825408445
694646,Chayce McDermott,ST,4,0.02857142857142857,0.0,0.02857142857142857,79.8,81.9,1.9,-14.65,5.883282559497591,1.4425938903578648,6.27112556015569,108.17726068619783
666214,Joey Wentz,CU,93,0.18379446640316205,0.04743083003952569,0.13636363636363635,79.82903225806452,83.1,-6.24838709677419,-6.634408602150539,6.259231316585549,1.124703205098588,7.044471676043849,98.31013526866539
605177,Andrew Chafin,CH,2,0.007936507936507936,0.0,0.007936507936507936,85.1,85.1,13.4,10.75,6.300733100702955,2.2750316792063026,6.686966322317169,81.84356290183996
642180,Tyler Wade,SL,1,1.0,1.0,0.0,72.0,72.0,14.6,10.3,5.7777587279365905,1.8536565944147734,4.723990925381351,58.338258101446485
657571,Caleb Ferguson,FC,107,0.22526315789473683,0.08842105263157894,0.1368421052631579,88.6429906542056,91.2,4.953271028037386,-2.2700934579439256,5.849481395493042,2.3278349800685683,6.413132999575567,100.39213287778982
643511,Tyler Rogers,SI,300,0.7194244604316546,0.3908872901678657,0.328537170263789,83.0613333333334,85.0,-12.774999999999997,1.6676666666666675,1.3542981590829677,3.83207355715118,6.0765247905296516,106.13219775426549
607259,Nick Martinez,SI,178,0.14506927465362673,0.011409942950285249,0.1336593317033415,92.21573033707872,94.2,15.087640449438203,12.911235955056176,6.204676567648676,1.485973642127986,5.96390378863913,89.33714651571165
663372,Ryan Feltner,CH,96,0.1839080459770115,0.16666666666666666,0.017241379310344827,84.6875,87.5,5.433333333333331,4.778124999999998,5.525868825718912,1.4683311968447528,6.303934622024605,91.27811420516277
594798,Jacob deGrom,CH,112,0.0941968040370059,0.08662741799831791,0.007569386038687973,89.22321428571435,92.6,2.9241071428571423,14.121428571428575,5.413033251809068,1.2672672594743033,6.817385436376955,109.00525688808014
700241,Michael McGreevy,SL,26,0.143646408839779,0.07734806629834254,0.06629834254143646,83.5576923076923,85.2,-0.38846153846153847,-12.807692307692308,5.649610912940381,2.5591988462495285,6.81548432881203,104.27232732447678
666142,Cole Ragans,FF,424,0.4856815578465063,0.1466208476517755,0.33906071019473083,95.25377358490574,98.6,16.928301886792447,13.683254716981125,6.232035168587736,1.1397691458300878,6.147504026895041,102.59093894560368
542881,Tyler Anderson,SI,36,0.027418126428027417,0.026656511805026657,0.0007616146230007616,87.86111111111113,89.4,9.686111111111112,16.83055555555555,5.683155468846039,2.339569523110206,5.86868334828704,91.50840662785075
681293,Spencer Arrighetti,CH,17,0.10828025477707007,0.10191082802547771,0.006369426751592357,84.82941176470588,86.5,2.976470588235294,15.935294117647057,4.8534928066282506,1.908527978692813,7.381700972679459,100.79245931051099
628452,Raisel Iglesias,CH,134,0.32524271844660196,0.20388349514563106,0.12135922330097088,88.76641791044777,95.2,4.643283582089552,15.548507462686556,5.438971762867708,2.106916194376837,6.203936114179118,92.48179840660177
663399,Brandon Waddell,SL,44,0.2603550295857988,0.07692307692307693,0.1834319526627219,86.10454545454546,88.8,4.95909090909091,-5.2749999999999995,6.125698855084065,2.50094328332341,6.144841793582893,100.52862040107634
667463,John King,CH,79,0.2036082474226804,0.010309278350515464,0.19329896907216496,85.61898734177215,88.2,1.9594936708860762,16.022784810126577,5.527212616672277,2.0774357781632182,5.88118940530237,91.56210226712398
641312,Shaun Anderson,FF,56,0.29015544041450775,0.13471502590673576,0.15544041450777202,92.2375,94.5,15.169642857142858,2.0732142857142857,6.063106722594129,1.5474444234869558,6.840481831419267,100.21430374505881
676083,Janson Junk,ST,50,0.16611295681063123,0.0,0.16611295681063123,82.586,84.3,2.1960000000000006,-12.607999999999995,5.59675086714663,0.8355066020334391,6.702318022780761,106.13027559124828
663903,Brady Singer,FF,118,0.09365079365079365,0.06428571428571428,0.029365079365079365,91.528813559322,94.0,15.605932203389838,6.411864406779663,5.346540476618751,1.4006341635728792,6.924772401413871,94.02783934630392
671162,Connor Thomas,FC,27,0.226890756302521,0.058823529411764705,0.16806722689075632,86.78148148148146,89.1,4.288888888888889,0.2740740740740741,5.187612721094225,1.1563854527542181,5.819732942344498,95.01041929451686
680885,Spencer Schwellenbach,CU,154,0.11047345767575323,0.08823529411764706,0.02223816355810617,81.18311688311688,84.4,-7.073376623376625,-8.090259740259743,5.262898253051219,2.1646515544901352,6.940445043272194,97.91476621137471
